captured_at,page_url,item_id,item_title,item_price_text,item_price_numeric,breadcrumb_text,fee_category_detected,fee_bucket_detected,fee_rule_detected,fee_percent_estimate,ad_tech_resources,sync_identity_calls,ebay_ad_calls,criteo_calls,google_ad_calls,other_adtech_calls,recommendation_sections,sponsored_labels,item_links_below_pdp,sticky_ui_blocks,ad_iframes,backend_monetization_score,visible_monetization_score
2026-04-14T09:45:45.655Z,https://www.ebay.com/itm/306871010000?_skw=On+Cloudmonster&epid=26058454267&itmmeta=01KP5P2QYREFDVWE56YQ9MWMPF&hash=item4772f002d0:g:OzYAAeSwN8dp1-qH&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBk5Z6vMhxmnVua1IRnHKQwwN50GtyIDahcUKdYcG%2FFB0x3uSmXeo%2BLsp8HRWnj6cC1FgdaBfJqUPkVSIWhbfmO6Hlq3zL6IDL%2B5Eb4dAbCF9lV%2BjVm5ZLNxzs4f0UnuvqF9Cu3g4mT4SmtDNLJBK6zTQOINc54FT6ND15KWFT3kqwV30nMOKAYekY%2BPiiWvxc8F8Q7g0BgldW7kZQi8lKJuHAdZ5gh9pwSVDnNiPcd0WvPRnCL1nwpt0DB64ToBkc%3D%7Ctkp%3ABk9SR8T_iraxZw,306871010000,On Cloudmonster Fawn Turmeric Women's Running Shoes Ivory Orange Purple,US $129.99or Best Offer,129.99,"Hi! Sign in or register > Hi! Sign in or register > Sign in > or register > register > Deals > Deals > Brand Outlet > Brand Outlet > Gift Cards > Gift Cards > Help & Contact > Help & Contact > Sell > Sell > Watchlist > Watchlist > My eBay > My eBay > Summary > Recently Viewed > Bids/Offers > Watchlist > Purchase History > Buy Again > Selling > Saved Feed > Saved Searches > Saved Sellers > Payments > My Garage > Preferences > My Collection > Messages > PSA Vault > Notifications > Please sign in to view notifications. > sign in > Loading... > Clothing, Shoes & Accessories > Clothing, Shoes & Accessories > Women > Women > Women > Women > Women > Women > Women > Women's Shoes > Women's Shoes > Athletic Shoes > Athletic Shoes > See more Size 6 - Cloudmonster Fawn Turmeric W > See more Size 6 - Cloudmonster Fawn Turmeric W",Athletic Shoes,13.6%,13.6% if total sale is under $150,13.6,36,22,1,3,32,0,11,0,0,0,2,69,28
