captured_at,page_url,item_id,item_title,item_price_text,item_price_numeric,breadcrumb_text,fee_category_detected,fee_bucket_detected,fee_rule_detected,fee_percent_estimate,ad_tech_resources,sync_identity_calls,ebay_ad_calls,criteo_calls,google_ad_calls,other_adtech_calls,recommendation_sections,sponsored_labels,item_links_below_pdp,sticky_ui_blocks,ad_iframes,backend_monetization_score,visible_monetization_score
2026-04-14T09:44:05.786Z,https://www.ebay.com/itm/236752447122?_skw=Fender+Stratocaster&itmmeta=01KP5NNTB2HT7TV5QVNVJD5VKT&hash=item371f8ba692:g:kKYAAeSwRiNp26-y&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAp9KhGlQYlLapxphgleMaqfwHXChdC6Ac5DgEra1072%2FaM0nGqkNw6Sh3NNL0D90R12wEYZlpQYldJmQGojfIjLmD5wHIN6vfpSAz7NdZAQ7waUYKfMGzcajCFL05w1WrgUr0sQ2crx3P5t7S4wurveV65MYiaR9XQcJbbis7FQXl%2BQOd%2BOUptXIXTTehpCVyoJCkGj6gNKen%2Bbl%2FNeeDvECRqp6RdvTdB9RQpevdZjU8cGY9tk7Z6W7wYeHFKU3ekaKce4p3fjo2DbuSEABLYJD4A7UbEO0gvEDecb4wEPg%3D%3D%7Ctkp%3ABFBM3KXXtbFn,236752447122,Immaculate 2017 Fender Stratocaster Maple Fingerboard Arctic White W/Sash & Case,US $559.00or Best Offer,559,"Hi! Sign in or register > Hi! Sign in or register > Sign in > or register > register > Deals > Deals > Brand Outlet > Brand Outlet > Gift Cards > Gift Cards > Help & Contact > Help & Contact > Sell > Sell > Watchlist > Watchlist > My eBay > My eBay > Summary > Recently Viewed > Bids/Offers > Watchlist > Purchase History > Buy Again > Selling > Saved Feed > Saved Searches > Saved Sellers > Payments > My Garage > Preferences > My Collection > Messages > PSA Vault > Notifications > Please sign in to view notifications. > sign in > Loading... > Books, Movies & Music > Books, Movies & Music > Musical Instruments & Gear > Musical Instruments & Gear > Guitars & Basses > Guitars & Basses > Electric Guitars > Electric Guitars",Guitars & Basses,6.7% / 2.35%,"6.7% up to $7,500, then 2.35% over $7,500",6.7,26,22,1,3,22,0,11,0,1,0,2,59,28.1
