captured_at,page_url,item_id,item_title,item_price_text,item_price_numeric,breadcrumb_text,fee_category_detected,fee_bucket_detected,fee_rule_detected,fee_percent_estimate,ad_tech_resources,sync_identity_calls,ebay_ad_calls,criteo_calls,google_ad_calls,other_adtech_calls,recommendation_sections,sponsored_labels,item_links_below_pdp,sticky_ui_blocks,ad_iframes,backend_monetization_score,visible_monetization_score
2026-04-14T09:36:53.494Z,https://www.ebay.com/itm/145628391790?_skw=Food+truck&itmmeta=01KP5NK1ZZBVG8FX7HXZNPH0CJ&hash=item21e820e96e:g:GS0AAOSw8FZl2Hk-&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBN86TbwQD%2BtipNHxHztgQJQOGmnZn0EgCxqjG96pU1KwwGCK5nqQlaZ2DRNhAyw7KD4ykV6o%2BVqOZY%2BQWEa7s2wgWQPgf%2FCw%2F%2BP76a38CVhIAJsvNHY%2F8VjRtLow8frA46qecdHT2hpt37ZvR2YFk6syMFZlOdomdAoWzWF60cRkXR%2BQeKZzX2%2Bum1uz%2Fz7z6WhkpWEYd88fIZxOYTWCCDBPXzuwSiYrvttlMmP6gglfGPUUvfniXdMgEPwj2P%2BhU%2F3w8L6RG%2FNr7em2UGrKmbwXeJabzJRZikkI2PfoiHxw%3D%3D%7Ctkp%3ABk9SR6ygzLWxZw,145628391790,Kolice Gelato Hand Push cart/Snack Food cart/Street Food Vending Tricycle,"US $3,800.00/eaor Best Offer",3800,"Hi! Sign in or register > Hi! Sign in or register > Sign in > or register > register > Deals > Deals > Brand Outlet > Brand Outlet > Gift Cards > Gift Cards > Help & Contact > Help & Contact > Sell > Sell > Watchlist > Watchlist > My eBay > My eBay > Summary > Recently Viewed > Bids/Offers > Watchlist > Purchase History > Buy Again > Selling > Saved Feed > Saved Searches > Saved Sellers > Payments > My Garage > Preferences > My Collection > Messages > PSA Vault > Notifications > Please sign in to view notifications. > sign in > Loading... > Business & Industrial > Business & Industrial > Restaurant & Food Service > Restaurant & Food Service > Food Trucks, Trailers & Carts > Food Trucks, Trailers & Carts > Food Trucks & Concession Trailers > Food Trucks & Concession Trailers > Business & Industrial > Business & Industrial > Restaurant & Food Service > Restaurant & Food Service > Commercial Kitchen Equipment > Commercial Kitchen Equipment > Other Commercial Kitchen Equipment > Other Commercial Kitchen Equipment",Select Business & Industrial,3% / 0.5%,"3% up to $15,000, then 0.5% over $15,000",3,26,22,1,3,22,0,11,0,1,0,2,59,28.1
