captured_at,page_url,item_id,item_title,item_price_text,item_price_numeric,breadcrumb_text,fee_category_detected,fee_bucket_detected,fee_rule_detected,fee_percent_estimate,ad_tech_resources,sync_identity_calls,ebay_ad_calls,criteo_calls,google_ad_calls,other_adtech_calls,recommendation_sections,sponsored_labels,item_links_below_pdp,sticky_ui_blocks,ad_iframes,backend_monetization_score,visible_monetization_score
2026-04-14T09:29:30.985Z,https://www.ebay.com/itm/306861168015?_skw=1909+Wheat+Penny&itmmeta=01KP5N33BWQTXN6QCQBC6XPAGD&hash=item477259d58f:g:cFYAAeSwxfNp0OjF&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBI53nZdTFziyIFCxnHqcJiQuzMN%2FfotLUIpU6Gyf%2Fj5O9k47nxz28VS%2B3BSRbxR8RNajDx34Iuu9DymuQkTSu38dYBXx6NerRPxH6BF%2BShNjatOjRbgSHQ%2FQ%2FGQffPDn%2FoowO%2Bxqg%2Bn9E8FHsZXYt%2F1lBOLAt59ywZqfFrEeJuLragZ31olpoYNmsfA57M5eW4sanJKlHgmmgp%2FIgvrCT6Krg1f73dl6D4o%2FkoMKIszKdgsAnz1wsqordXZaWP9CDgt0A2D12zgiCcJ7ao8FtHHICuCP2EJTYox3XSNVEHZg%3D%3D%7Ctkp%3ABk9SR5a2jLWxZw,306861168015,1909-S Lincoln Cent Wheat Penny ---- Nice Details Coin ---- #KK577,US $61.00,61,Hi! Sign in or register > Hi! Sign in or register > Sign in > or register > register > Deals > Deals > Brand Outlet > Brand Outlet > Gift Cards > Gift Cards > Help & Contact > Help & Contact > Sell > Sell > Watchlist > Watchlist > My eBay > My eBay > Summary > Recently Viewed > Bids/Offers > Watchlist > Purchase History > Buy Again > Selling > Saved Feed > Saved Searches > Saved Sellers > Payments > My Garage > Preferences > My Collection > Messages > PSA Vault > Notifications > Please sign in to view notifications. > sign in > Loading... > Collectibles & Art > Collectibles & Art > Coins & Paper Money > Coins & Paper Money > Coins & Paper Money > Coins & Paper Money > Coins & Paper Money > Coins & Paper Money > Coins & Paper Money > Coins: US > Coins: US > Small Cents > Small Cents > Lincoln Wheat (1909-1958) > Lincoln Wheat (1909-1958),Coins & Paper Money (except Bullion),13.25% / 2.35%,"13.25% up to $7,500; 2.35% over $7,500",13.25,34,20,1,3,30,0,11,0,2,0,1,64,25.2
