captured_at,page_url,item_id,item_title,item_price_text,item_price_numeric,breadcrumb_text,fee_category_detected,fee_bucket_detected,fee_rule_detected,fee_percent_estimate,ad_tech_resources,sync_identity_calls,ebay_ad_calls,criteo_calls,google_ad_calls,other_adtech_calls,recommendation_sections,sponsored_labels,item_links_below_pdp,sticky_ui_blocks,ad_iframes,backend_monetization_score,visible_monetization_score
2026-04-14T09:44:29.603Z,https://www.ebay.com/itm/126020093348?_skw=Fender+Stratocaster&epid=28053412072&itmmeta=01KP5NNTB2CMC3QDS08M5YBZDA&hash=item1d576205a4:g:gWAAAeSw6IJpuhps&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAA9GRsev66%2FjftMBEcbM%2B8PJGTOAkWLtNZh0abjZLWEE%2FRQCEfjlJgWm3K2L188q8sQ5maOA3VAmL2QJWp9X2SHucNdBZMb6FqHgbAir90fHWB%2BNYKtTp5G2k50SgTMeBbdjokoPh3t3mRxOpE%2F%2B1LKD%2BCVoRFNrUBFqEbMEiixg27sCiOwXE%2BANdXAvVtlcVZJnHebbhoavHzudSa5uvg3ZyaNxlxJzK1OYY46gqN%2Fy9kqJtfT4SvjEUCfN01baU%3D%7Ctkp%3ABk9SR9yl17WxZw,126020093348,Fender Made in Japan Junior Collection Stratocaster Maple Arctic White,US $859.99,859.99,"Hi! Sign in or register > Hi! Sign in or register > Sign in > or register > register > Deals > Deals > Brand Outlet > Brand Outlet > Gift Cards > Gift Cards > Help & Contact > Help & Contact > Sell > Sell > Watchlist > Watchlist > My eBay > My eBay > Summary > Recently Viewed > Bids/Offers > Watchlist > Purchase History > Buy Again > Selling > Saved Feed > Saved Searches > Saved Sellers > Payments > My Garage > Preferences > My Collection > Messages > PSA Vault > Notifications > Please sign in to view notifications. > sign in > Loading... > Books, Movies & Music > Books, Movies & Music > Musical Instruments & Gear > Musical Instruments & Gear > Musical Instruments & Gear > Musical Instruments & Gear > Musical Instruments & Gear > Musical Instruments & Gear > Musical Instruments & Gear > Guitars & Basses > Guitars & Basses > Electric Guitars > Electric Guitars > See more Fender 5681100304 6 String Solid Electric Guit... > See more Fender 5681100304 6 String Solid Electric Guit...",Guitars & Basses,6.7% / 2.35%,"6.7% up to $7,500, then 2.35% over $7,500",6.7,24,20,1,3,20,0,30,0,4,0,2,54,66.4
