captured_at,page_url,item_id,item_title,item_price_text,item_price_numeric,breadcrumb_text,fee_category_detected,fee_bucket_detected,fee_rule_detected,fee_percent_estimate,ad_tech_resources,sync_identity_calls,ebay_ad_calls,criteo_calls,google_ad_calls,other_adtech_calls,recommendation_sections,sponsored_labels,item_links_below_pdp,sticky_ui_blocks,ad_iframes,backend_monetization_score,visible_monetization_score
2026-04-14T09:26:22.481Z,https://www.ebay.com/itm/397797816501?_skw=Thinking%2C+Fast+and+Slow&itmmeta=01KP5MZ9SG8ZNZRP7A85DVR4ZR&hash=item5c9e98f8b5:g:1W8AAOSw~X1ghSwn&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xANGSnN7TmeGJ3BM6R8Bk1zQdFM5fRhuc0%2FA4P8eWiMU0PmYURUH8Vm%2BkSFzYhWGbBqU1fSDq7uQrqJF8RClks78ZlUjYe%2F8oURugdUkM2weozTKsFCLWa2xLkS0f9ypoyXpBGXKxZlqii1V4fbeyxI8lFQFrYqQPC54pvktmYJyAUflT6gWsDDHGokwKorTKMpzlMw0FiOdQyeLi2ybyEIyvXW1Rgvulyanpmkc6XaEEECvZuRkWPqyKfpWT5fFgaEKaffB35hAdyX%2Bp3SuAMOi0vDwTlknRR8YXOUmYMk8Q%3D%3D%7Ctkp%3ABk9SR_Sc_bSxZw,397797816501,"Thinking, Fast and Slow - Paperback By Kahneman, Daniel - VERY GOOD",US $6.10,6.1,"Hi! Sign in or register > Hi! Sign in or register > Sign in > or register > register > Deals > Deals > Brand Outlet > Brand Outlet > Gift Cards > Gift Cards > Help & Contact > Help & Contact > Sell > Sell > Watchlist > Watchlist > My eBay > My eBay > Summary > Recently Viewed > Bids/Offers > Watchlist > Purchase History > Buy Again > Selling > Saved Feed > Saved Searches > Saved Sellers > Payments > My Garage > Preferences > My Collection > Messages > PSA Vault > Notifications > Please sign in to view notifications. > sign in > Loading... > Books, Movies & Music > Books, Movies & Music > Books & Magazines > Books & Magazines > Books > Books",Books & Magazines,15.3% / 2.35%,"15.3% up to $7,500; 2.35% over $7,500",15.3,31,17,1,3,27,0,11,0,1,0,2,56.5,28.1
