captured_at,page_url,item_id,item_title,item_price_text,item_price_numeric,breadcrumb_text,fee_category_detected,fee_bucket_detected,fee_rule_detected,fee_percent_estimate,ad_tech_resources,sync_identity_calls,ebay_ad_calls,criteo_calls,google_ad_calls,other_adtech_calls,recommendation_sections,sponsored_labels,item_links_below_pdp,sticky_ui_blocks,ad_iframes,backend_monetization_score,visible_monetization_score
2026-04-14T09:33:44.157Z,https://www.ebay.com/itm/116719533695?_skw=Blue-Eyes+White+Dragon&epid=11043772093&itmmeta=01KP5NC41SS5W7K8VH2NN7Y6BT&hash=item1b2d06be7f:g:mygAAeSwn6VokPSd&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDPt2EX2pBK0aACqtsLzfDR1LKNlYbEnNhZZmWFXAxwss3RPGHNJ7sx%2B53sWamSDbpMxquhpagiPtS%2B9UcO835iRKK0ZKQzHOiP1s8mBPUAvAr9KfRA9R0xaVuVES4ycrlS7qONGpR4c4JGqgyxPF4W0Xpr0Cf1VtmFsz9slIN0TMJ40LLbyo8SfQk1H09Ktlrtrt3y66wFt14%2FzrIhUcTnAskjcpt8SMZHG5VPTxs2GaMq6fjfqe2YaiqvHwwAupdusDd%2Fj1yI6RAMzUTpP4Zu88I6k9sXAxjXh%2FTu%2BrT2PQ%3D%3D%7Ctkp%3ABFBMksGwtbFn,116719533695,Blue-Eyes White Dragon (Version 4) LDK2-ENK01 Legendary Decks II PSA 10,US $149.99or Best Offer,149.99,Hi! Sign in or register > Hi! Sign in or register > Sign in > or register > register > Deals > Deals > Brand Outlet > Brand Outlet > Gift Cards > Gift Cards > Help & Contact > Help & Contact > Ship to > Sell > Sell > Watchlist > Watchlist > My eBay > My eBay > Summary > Recently Viewed > Bids/Offers > Watchlist > Purchase History > Buy Again > Selling > Saved Feed > Saved Searches > Saved Sellers > Payments > My Garage > Preferences > My Collection > Messages > PSA Vault > Notifications > Please sign in to view notifications. > sign in > Loading... > Toys & Hobbies > Toys & Hobbies > Collectible Card Games > Collectible Card Games > Single Cards > Single Cards > See more Blue-Eyes White Dragon (Version 1) LDK2-ENK01 ... > See more Blue-Eyes White Dragon (Version 1) LDK2-ENK01 ...,Most categories,13.6% / 2.35%,"13.6% up to $7,500; 2.35% over $7,500",13.6,26,22,1,3,22,0,11,0,0,0,1,59,25
