captured_at,page_url,item_id,item_title,item_price_text,item_price_numeric,breadcrumb_text,fee_category_detected,fee_bucket_detected,fee_rule_detected,fee_percent_estimate,ad_tech_resources,sync_identity_calls,ebay_ad_calls,criteo_calls,google_ad_calls,other_adtech_calls,recommendation_sections,sponsored_labels,item_links_below_pdp,sticky_ui_blocks,ad_iframes,backend_monetization_score,visible_monetization_score
2026-04-14T09:33:13.106Z,https://www.ebay.com/itm/227291912076?_skw=Blue-Eyes+White+Dragon&itmmeta=01KP5NC41SSA7DA7CSAP3N9GN5&hash=item34eba7578c:g:oR0AAeSwzJ1p1kHX&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDGcY6fZKHUXzob9JhzPrQgW3bCU7%2FhqtpYRrW6d03ciRJmcc2gKKOdwM7istctDD80QhARyF1LGYEja%2Bh4%2FyLq355wfzK4iLALqc9kS2Mk0ztMTcM1W4IY9O3JbPvkzQo0c5fsvSgrsoE3%2F3vTkG6So9U55DV0LAIITLDfMN5uUWAOsNfJ5HUWhIVtyCMs5bUbjHbD24fp75H7Jiwcub8l89jTqTKzwrO5TzPJEpG%2BJLw9%2BZ9rbKtZGRa3n2bQPy6Mp7yq1Vx3KnVa9A6X5krDwIRcYHCaKX1mbA7Yx6GHCQ%3D%3D%7Ctkp%3ABk9SR5DBsLWxZw,227291912076,RA05-EN085 Blue-Eyes White Dragon Variant Art Starlight Rare 1st Ed YuGiOh,GBP 49.95or Best Offer,49.95,Hi! Sign in or register > Hi! Sign in or register > Sign in > or register > register > Deals > Deals > Brand Outlet > Brand Outlet > Gift Cards > Gift Cards > Help & Contact > Help & Contact > Ship to > Sell > Sell > Watchlist > Watchlist > My eBay > My eBay > Summary > Recently Viewed > Bids/Offers > Watchlist > Purchase History > Buy Again > Selling > Saved Feed > Saved Searches > Saved Sellers > Payments > My Garage > Preferences > My Collection > Messages > PSA Vault > Notifications > Please sign in to view notifications. > sign in > Loading... > Toys & Hobbies > Toys & Hobbies > Collectible Card Games > Collectible Card Games > Single Cards > Single Cards,Most categories,13.6% / 2.35%,"13.6% up to $7,500; 2.35% over $7,500",13.6,26,22,1,3,22,0,25,0,2,0,2,59,56.2
